Survey,Site,Transect,Cfreq,Number,Recorder,Species,Abundance,latin_name,Order,Family,Family_Eng,Genus,FamilyNum,SpeNum,Transect_No_bird
5,YJ,YJ3,high,X202204070750,YZZ,长尾缝叶莺,4,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ3X202204070750Orthotomus sutorius
5,YJ,YJ3,high,X202204070750,YZZ,中华鹧鸪,3,Francolinus pintadeanus,GALLIFORMES,雉科,Phasianidae,Francolinus,2,116,YJ3X202204070750Francolinus pintadeanus
5,YJ,YJ3,high,X202204070750,YZZ,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ3X202204070750Pomatorhinus ruficollis
5,YJ,YJ1,high,X202204071635,HXL,褐翅鸦鹃,3,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ1X202204071635Centropus sinensis
5,YJ,YJ1,high,X202204071635,HXL,黑喉噪鹛,5,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ1X202204071635Pterorhinus chinensis
5,YJ,YJ1,high,X202204071635,HXL,红耳鹎,14,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ1X202204071635Pycnonotus jocosus
5,YJ,YJ1,high,X202204071635,HXL,家燕,10,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,YJ1X202204071635Hirundo rustica
5,YJ,YJ1,high,X202204071635,HXL,珠颈斑鸠,5,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,YJ1X202204071635Spilopelia chinensis
5,YJ,YJ1,high,X202204071635,HXL,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ1X202204071635Pomatorhinus ruficollis
5,YJ,YJ2,high,X202204071710,CHW,暗绿绣眼鸟,1,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ2X202204071710Zosterops simplex
5,YJ,YJ2,high,X202204071710,CHW,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ2X202204071710Pycnonotus sinensis
5,YJ,YJ2,high,X202204071710,CHW,大嘴乌鸦,3,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,YJ2X202204071710Corvus macrorhynchos
5,YJ,YJ2,high,X202204071710,CHW,红耳鹎,12,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ2X202204071710Pycnonotus jocosus
5,YJ,YJ2,high,X202204071710,CHW,大鹰鹃,2,Hierococcyx sparverioides,CUCULIFORMES,杜鹃科,Cuculidae,Hierococcyx,39,489,YJ2X202204071710Hierococcyx sparverioides
5,YJ,YJ2,high,X202204071710,CHW,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ2X202204071710Orthotomus sutorius
5,YJ,YJ3,high,X202204071700,YZZ,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ3X202204071700Pycnonotus sinensis
5,YJ,YJ3,high,X202204071700,YZZ,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ3X202204071700Centropus sinensis
5,YJ,YJ3,high,X202204071700,YZZ,黑喉噪鹛,2,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ3X202204071700Pterorhinus chinensis
5,YJ,YJ3,high,X202204071700,YZZ,红耳鹎,7,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ3X202204071700Pycnonotus jocosus
5,YJ,YJ3,high,X202204071700,YZZ,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ3X202204071700Prinia flaviventris
5,YJ,YJ3,high,X202204071700,YZZ,大鹰鹃,1,Hierococcyx sparverioides,CUCULIFORMES,杜鹃科,Cuculidae,Hierococcyx,39,489,YJ3X202204071700Hierococcyx sparverioides
5,YJ,YJ3,high,X202204071700,YZZ,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ3X202204071700Orthotomus sutorius
5,TS,TS2,high,X202204080800,CHW,暗绿绣眼鸟,5,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,TS2X202204080800Zosterops simplex
5,TS,TS2,high,X202204080800,CHW,八声杜鹃,1,Cacomantis merulinus,CUCULIFORMES,杜鹃科,Cuculidae,Cacomantis,39,487,TS2X202204080800Cacomantis merulinus
5,TS,TS2,high,X202204080800,CHW,白喉红臀鹎,1,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,TS2X202204080800Pycnonotus aurigaster
5,TS,TS2,high,X202204080800,CHW,白头鹎,15,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS2X202204080800Pycnonotus sinensis
5,TS,TS2,high,X202204080800,CHW,叉尾太阳鸟,1,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,TS2X202204080800Aethopyga christinae
5,TS,TS2,high,X202204080800,CHW,褐翅鸦鹃,2,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,TS2X202204080800Centropus sinensis
5,TS,TS2,high,X202204080800,CHW,红耳鹎,28,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS2X202204080800Pycnonotus jocosus
5,TS,TS2,high,X202204080800,CHW,黄腹山鹪莺,4,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,TS2X202204080800Prinia flaviventris
5,TS,TS2,high,X202204080800,CHW,家燕,3,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,TS2X202204080800Hirundo rustica
5,TS,TS2,high,X202204080800,CHW,绿翅金鸠,2,Chalcophaps indica,COLUMBIFORMES,鸠鸽科,Columbidae,Chalcophaps,38,464,TS2X202204080800Chalcophaps indica
5,TS,TS2,high,X202204080800,CHW,乌鸫,1,Turdus mandarinus,PASSERIFORMES,鸫科,Turdidae,Turdus,100,1197,TS2X202204080800Turdus mandarinus
5,TS,TS2,high,X202204080800,CHW,长尾缝叶莺,6,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS2X202204080800Orthotomus sutorius
5,TS,TS2,high,X202204080800,CHW,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,TS2X202204080800Dicaeum cruentatum
5,TS,TS2,high,X202204080800,CHW,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,TS2X202204080800Spilopelia chinensis
5,TS,TS2,high,X202204080800,CHW,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,TS2X202204080800Pomatorhinus ruficollis
5,TS,TS3,high,X202204080730,YZZ,八哥,4,Acridotheres cristatellus,PASSERIFORMES,椋鸟科,Sturnidae,Acridotheres,99,1165,TS3X202204080730Acridotheres cristatellus
5,TS,TS3,high,X202204080730,YZZ,白鹡鸰,1,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,TS3X202204080730Motacilla alba
5,TS,TS3,high,X202204080730,YZZ,白头鹎,7,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS3X202204080730Pycnonotus sinensis
5,TS,TS3,high,X202204080730,YZZ,赤红山椒鸟,3,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,TS3X202204080730Pericrocotus speciosus
5,TS,TS3,high,X202204080730,YZZ,黑领椋鸟,3,Gracupica nigricollis,PASSERIFORMES,椋鸟科,Sturnidae,Gracupica,99,1171,TS3X202204080730Gracupica nigricollis
5,TS,TS3,high,X202204080730,YZZ,红耳鹎,15,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS3X202204080730Pycnonotus jocosus
5,TS,TS3,high,X202204080730,YZZ,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,TS3X202204080730Dicaeum ignipectus
5,TS,TS3,high,X202204080730,YZZ,家燕,5,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,TS3X202204080730Hirundo rustica
5,TS,TS3,high,X202204080730,YZZ,鹊鸲,5,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,TS3X202204080730Copsychus saularis
5,TS,TS3,high,X202204080730,YZZ,丝光椋鸟,8,Spodiopsar sericeus,PASSERIFORMES,椋鸟科,Sturnidae,Spodiopsar,99,1169,TS3X202204080730Spodiopsar sericeus
5,TS,TS3,high,X202204080730,YZZ,大山雀,1,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,TS3X202204080730Parus minor
5,TS,TS3,high,X202204080730,YZZ,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS3X202204080730Orthotomus sutorius
5,TS,TS3,high,X202204080730,YZZ,珠颈斑鸠,1,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,TS3X202204080730Spilopelia chinensis
5,TS,TS2,high,X202204081635,YZZ,白头鹎,8,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS2X202204081635Pycnonotus sinensis
5,TS,TS2,high,X202204081635,YZZ,斑姬啄木鸟,1,Picumnus innominatus,PICIFORMES,啄木鸟科,Picidae,Picumnus,54,594,TS2X202204081635Picumnus innominatus
5,TS,TS2,high,X202204081635,YZZ,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,TS2X202204081635Centropus sinensis
5,TS,TS2,high,X202204081635,YZZ,红耳鹎,13,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS2X202204081635Pycnonotus jocosus
5,TS,TS2,high,X202204081635,YZZ,强脚树莺,2,Horornis fortipes,PASSERIFORMES,树莺科,Cettiidae,Horornis,79,845,TS2X202204081635Horornis fortipes
5,TS,TS2,high,X202204081635,YZZ,大鹰鹃,1,Hierococcyx sparverioides,CUCULIFORMES,杜鹃科,Cuculidae,Hierococcyx,39,489,TS2X202204081635Hierococcyx sparverioides
5,TS,TS2,high,X202204081635,YZZ,长尾缝叶莺,6,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS2X202204081635Orthotomus sutorius
5,TS,TS3,high,X202204081645,CHW,暗绿绣眼鸟,6,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,TS3X202204081645Zosterops simplex
5,TS,TS3,high,X202204081645,CHW,白头鹎,4,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS3X202204081645Pycnonotus sinensis
5,TS,TS3,high,X202204081645,CHW,褐翅鸦鹃,5,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,TS3X202204081645Centropus sinensis
5,TS,TS3,high,X202204081645,CHW,红耳鹎,22,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS3X202204081645Pycnonotus jocosus
5,TS,TS3,high,X202204081645,CHW,家燕,16,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,TS3X202204081645Hirundo rustica
5,TS,TS3,high,X202204081645,CHW,金腰燕,22,Cecropis daurica,PASSERIFORMES,燕科,Hirundinidae,Cecropis,77,831,TS3X202204081645Cecropis daurica
5,TS,TS3,high,X202204081645,CHW,绿嘴地鹃,1,Phaenicophaeus tristis,CUCULIFORMES,杜鹃科,Cuculidae,Phaenicophaeus,39,480,TS3X202204081645Phaenicophaeus tristis
5,TS,TS3,high,X202204081645,CHW,麻雀,2,Passer montanus,PASSERIFORMES,雀科,Passeridae,Passer,106,1362,TS3X202204081645Passer montanus
5,TS,TS3,high,X202204081645,CHW,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,TS3X202204081645Copsychus saularis
5,TS,TS3,high,X202204081645,CHW,树鹨,3,Anthus hodgsoni,PASSERIFORMES,鹡鸰科,Motacillidae,Anthus,110,1396,TS3X202204081645Anthus hodgsoni
5,TS,TS3,high,X202204081645,CHW,丝光椋鸟,1,Spodiopsar sericeus,PASSERIFORMES,椋鸟科,Sturnidae,Spodiopsar,99,1169,TS3X202204081645Spodiopsar sericeus
5,TS,TS3,high,X202204081645,CHW,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS3X202204081645Orthotomus sutorius
5,TS,TS3,high,X202204081645,CHW,珠颈斑鸠,1,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,TS3X202204081645Spilopelia chinensis
5,TS,TS3,high,X202204081645,CHW,棕背伯劳,4,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,TS3X202204081645Lanius schach
5,TS,TS2,high,X202204090730,YZZ,白头鹎,10,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS2X202204090730Pycnonotus sinensis
5,TS,TS2,high,X202204090730,YZZ,赤红山椒鸟,3,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,TS2X202204090730Pericrocotus speciosus
5,TS,TS2,high,X202204090730,YZZ,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,TS2X202204090730Centropus sinensis
5,TS,TS2,high,X202204090730,YZZ,红翅凤头鹃,2,Clamator coromandus,CUCULIFORMES,杜鹃科,Cuculidae,Clamator,39,481,TS2X202204090730Clamator coromandus
5,TS,TS2,high,X202204090730,YZZ,红耳鹎,17,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS2X202204090730Pycnonotus jocosus
5,TS,TS2,high,X202204090730,YZZ,红嘴蓝鹊,3,Urocissa erythroryncha,PASSERIFORMES,鸦科,Corvidae,Urocissa,69,720,TS2X202204090730Urocissa erythroryncha
5,TS,TS2,high,X202204090730,YZZ,画眉,3,Garrulax canorus,PASSERIFORMES,噪鹛科,Leiothrichidae,Garrulax,88,1050,TS2X202204090730Garrulax canorus
5,TS,TS2,high,X202204090730,YZZ,强脚树莺,1,Horornis fortipes,PASSERIFORMES,树莺科,Cettiidae,Horornis,79,845,TS2X202204090730Horornis fortipes
5,TS,TS2,high,X202204090730,YZZ,鹊鸲,5,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,TS2X202204090730Copsychus saularis
5,TS,TS2,high,X202204090730,YZZ,噪鹃,1,Eudynamys scolopaceus,CUCULIFORMES,杜鹃科,Cuculidae,Eudynamys,39,483,TS2X202204090730Eudynamys scolopaceus
5,TS,TS2,high,X202204090730,YZZ,长尾缝叶莺,6,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS2X202204090730Orthotomus sutorius
5,TS,TS2,high,X202204090730,YZZ,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,TS2X202204090730Spilopelia chinensis
5,TS,TS3,high,X202204090730,CHW,暗绿绣眼鸟,3,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,TS3X202204090730Zosterops simplex
5,TS,TS3,high,X202204090730,CHW,八哥,2,Acridotheres cristatellus,PASSERIFORMES,椋鸟科,Sturnidae,Acridotheres,99,1165,TS3X202204090730Acridotheres cristatellus
5,TS,TS3,high,X202204090730,CHW,白喉红臀鹎,6,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,TS3X202204090730Pycnonotus aurigaster
5,TS,TS3,high,X202204090730,CHW,白鹡鸰,2,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,TS3X202204090730Motacilla alba
5,TS,TS3,high,X202204090730,CHW,白头鹎,12,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS3X202204090730Pycnonotus sinensis
5,TS,TS3,high,X202204090730,CHW,赤红山椒鸟,2,Pericrocotus speciosus,PASSERIFORMES,鹃鵙科,Campephagidae,Pericrocotus,62,663,TS3X202204090730Pericrocotus speciosus
5,TS,TS3,high,X202204090730,CHW,褐翅鸦鹃,4,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,TS3X202204090730Centropus sinensis
5,TS,TS3,high,X202204090730,CHW,黑领椋鸟,2,Gracupica nigricollis,PASSERIFORMES,椋鸟科,Sturnidae,Gracupica,99,1171,TS3X202204090730Gracupica nigricollis
5,TS,TS3,high,X202204090730,CHW,红耳鹎,17,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS3X202204090730Pycnonotus jocosus
5,TS,TS3,high,X202204090730,CHW,黄腰柳莺,3,Phylloscopus proregulus,PASSERIFORMES,柳莺科,Phylloscopidae,Phylloscopus,81,874,TS3X202204090730Phylloscopus proregulus
5,TS,TS3,high,X202204090730,CHW,家燕,9,Hirundo rustica,PASSERIFORMES,燕科,Hirundinidae,Hirundo,77,826,TS3X202204090730Hirundo rustica
5,TS,TS3,high,X202204090730,CHW,绿嘴地鹃,2,Phaenicophaeus tristis,CUCULIFORMES,杜鹃科,Cuculidae,Phaenicophaeus,39,480,TS3X202204090730Phaenicophaeus tristis
5,TS,TS3,high,X202204090730,CHW,麻雀,3,Passer montanus,PASSERIFORMES,雀科,Passeridae,Passer,106,1362,TS3X202204090730Passer montanus
5,TS,TS3,high,X202204090730,CHW,鹊鸲,4,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,TS3X202204090730Copsychus saularis
5,TS,TS3,high,X202204090730,CHW,丝光椋鸟,20,Spodiopsar sericeus,PASSERIFORMES,椋鸟科,Sturnidae,Spodiopsar,99,1169,TS3X202204090730Spodiopsar sericeus
5,TS,TS3,high,X202204090730,CHW,小白腰雨燕,4,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,TS3X202204090730Apus nipalensis
5,TS,TS3,high,X202204090730,CHW,大山雀,2,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,TS3X202204090730Parus minor
5,TS,TS3,high,X202204090730,CHW,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS3X202204090730Orthotomus sutorius
5,TS,TS3,high,X202204090730,CHW,珠颈斑鸠,5,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,TS3X202204090730Spilopelia chinensis
5,TS,TS3,high,X202204090730,CHW,棕背伯劳,5,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,TS3X202204090730Lanius schach
5,TS,TS3,high,X202204090730,CHW,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,TS3X202204090730Pomatorhinus ruficollis
5,MM,MM2,high,X202203120815,ZLB&ZK,暗绿绣眼鸟,8,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,MM2X202203120815Zosterops simplex
5,MM,MM2,high,X202203120815,ZLB&ZK,白腹凤鹛,2,Erpornis zantholeuca,PASSERIFORMES,莺雀科,Vireonidae,Erpornis,64,691,MM2X202203120815Erpornis zantholeuca
5,MM,MM2,high,X202203120815,ZLB&ZK,白头鹎,2,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM2X202203120815Pycnonotus sinensis
5,MM,MM2,high,X202203120815,ZLB&ZK,黑喉噪鹛,3,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM2X202203120815Pterorhinus chinensis
5,MM,MM2,high,X202203120815,ZLB&ZK,红耳鹎,29,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202203120815Pycnonotus jocosus
5,MM,MM2,high,X202203120815,ZLB&ZK,蛇雕,2,Spilornis cheela,ACCIPITRIFORMES,鹰科,Accipitridae,Spilornis,20,226,MM2X202203120815Spilornis cheela
5,MM,MM2,high,X202203120815,ZLB&ZK,长尾缝叶莺,3,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM2X202203120815Orthotomus sutorius
5,MM,MM2,high,X202203120815,ZLB&ZK,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM2X202203120815Dicaeum cruentatum
5,MM,MM2,high,X202203120815,ZLB&ZK,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,MM2X202203120815Pomatorhinus ruficollis
5,MM,MM3,high,X202203120835,ZLB&KWG,暗绿绣眼鸟,4,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,MM3X202203120835Zosterops simplex
5,MM,MM3,high,X202203120835,ZLB&KWG,白鹡鸰,2,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,MM3X202203120835Motacilla alba
5,MM,MM3,high,X202203120835,ZLB&KWG,白头鹎,3,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM3X202203120835Pycnonotus sinensis
5,MM,MM3,high,X202203120835,ZLB&KWG,叉尾太阳鸟,3,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,MM3X202203120835Aethopyga christinae
5,MM,MM3,high,X202203120835,ZLB&KWG,黑短脚鹎,1,Hypsipetes leucocephalus,PASSERIFORMES,鹎科,Pycnonotidae,Hypsipetes,76,804,MM3X202203120835Hypsipetes leucocephalus
5,MM,MM3,high,X202203120835,ZLB&KWG,黑喉噪鹛,7,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM3X202203120835Pterorhinus chinensis
5,MM,MM3,high,X202203120835,ZLB&KWG,红耳鹎,23,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202203120835Pycnonotus jocosus
5,MM,MM3,high,X202203120835,ZLB&KWG,黄眉柳莺,5,Phylloscopus inornatus,PASSERIFORMES,柳莺科,Phylloscopidae,Phylloscopus,81,869,MM3X202203120835Phylloscopus inornatus
5,MM,MM3,high,X202203120835,ZLB&KWG,栗背短脚鹎,2,Hemixos castanonotus,PASSERIFORMES,鹎科,Pycnonotidae,Hemixos,76,801,MM3X202203120835Hemixos castanonotus
5,MM,MM3,high,X202203120835,ZLB&KWG,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM3X202203120835Copsychus saularis
5,MM,MM3,high,X202203120835,ZLB&KWG,小鳞胸鹪鹛,3,Pnoepyga pusilla,PASSERIFORMES,鳞胸鹪鹛科,Pnoepygidae,Pnoepyga,78,837,MM3X202203120835Pnoepyga pusilla
5,MM,MM3,high,X202203120835,ZLB&KWG,大山雀,1,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,MM3X202203120835Parus minor
5,MM,MM3,high,X202203120835,ZLB&KWG,长尾缝叶莺,4,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM3X202203120835Orthotomus sutorius
5,MM,MM3,high,X202203120835,ZLB&KWG,珠颈斑鸠,3,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM3X202203120835Spilopelia chinensis
5,MM,MM3,high,X202203120835,ZLB&KWG,棕颈钩嘴鹛,5,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,MM3X202203120835Pomatorhinus ruficollis
5,MM,MM2,high,X202203121610,HXL&ZK,暗绿绣眼鸟,4,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,MM2X202203121610Zosterops simplex
5,MM,MM2,high,X202203121610,HXL&ZK,白鹡鸰,2,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,MM2X202203121610Motacilla alba
5,MM,MM2,high,X202203121610,HXL&ZK,叉尾太阳鸟,2,Aethopyga christinae,PASSERIFORMES,太阳鸟科,Nectariniidae,Aethopyga,105,1346,MM2X202203121610Aethopyga christinae
5,MM,MM2,high,X202203121610,HXL&ZK,池鹭,1,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM2X202203121610Ardeola bacchus
5,MM,MM2,high,X202203121610,HXL&ZK,红耳鹎,28,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202203121610Pycnonotus jocosus
5,MM,MM2,high,X202203121610,HXL&ZK,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202203121610Copsychus saularis
5,MM,MM2,high,X202203121610,HXL&ZK,大山雀,3,Parus minor,PASSERIFORMES,山雀科,Paridae,Parus,72,770,MM2X202203121610Parus minor
5,MM,MM2,high,X202203121610,HXL&ZK,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,MM2X202203121610Lanius schach
5,MM,MM3,high,X202203121610,WSF,暗绿绣眼鸟,7,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,MM3X202203121610Zosterops simplex
5,MM,MM3,high,X202203121610,WSF,白喉红臀鹎,15,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM3X202203121610Pycnonotus aurigaster
5,MM,MM3,high,X202203121610,WSF,白鹡鸰,2,Motacilla alba,PASSERIFORMES,鹡鸰科,Motacillidae,Motacilla,110,1387,MM3X202203121610Motacilla alba
5,MM,MM3,high,X202203121610,WSF,纯色山鹪莺,4,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,MM3X202203121610Prinia inornata
5,MM,MM3,high,X202203121610,WSF,红耳鹎,21,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202203121610Pycnonotus jocosus
5,MM,MM3,high,X202203121610,WSF,普通翠鸟,1,Alcedo atthis,CORACIIFORMES,翠鸟科,Alcedinidae,Alcedo,48,564,MM3X202203121610Alcedo atthis
